Entrez_IDs,Gene_Symbol,d0,d7,d12,d19,d26,d33,d49,d63,d77,Cluster,Radius,Angle,Autism,Holoprosencephaly,Microcephaly,Lissencephaly,Alzheimers,Tauopathy
100131897,FAM196B,-1.1589149458,-1.1272077968,-1.0074300531,-0.3630377948,-0.1528100383,0.9147039543,1.1731850496,0.3501637788,1.371347846,5,2.5390241597,1.175757358,no,no,no,no,no,no
100131998,RRN3P3,2.4063416827,-0.5273295507,-0.5369463814,-0.0580168445,0.0904867871,-0.5260140478,-0.7766914733,0.576072582,-0.6479027541,1,2.5439196957,5.4603783145,no,no,no,no,no,no
100132111,LOC100132111,2.6059851809,-0.3425047789,-0.3824119391,-0.5067941087,-0.4734576769,-0.5399551231,-0.3573777667,0.1482812879,-0.1517650753,1,2.8126422484,5.4850709093,no,no,no,no,no,no
100132215,LOC100132215,-1.014142473,1.1812984805,1.0770835258,0.4683738534,1.3247997366,-0.4420899212,-0.8443311169,-0.8840528921,-0.8669391931,3,2.5439937862,3.34282087,no,no,no,no,no,no
100132247,LOC100132247,2.2548258611,0.6281251728,0.4808193012,-0.1429004242,-0.2544880883,-0.7653482111,-0.6991654744,-0.7159127246,-0.7859554126,2,2.7935335604,4.8413985742,no,no,no,no,no,no
100132273,LOC100132273,-1.7220266179,-1.0505670049,-0.7893008643,0.0094838571,0.1860305596,0.3299094194,0.9324681987,0.8501475633,1.253854889,5,2.79580843,1.372093424,no,no,no,no,no,no
100132386,KRTAP4-9,-0.9717584929,-1.0301881476,-1.1259641727,-0.5581584278,0.0931420474,0.0468997712,0.9330255664,1.0617964363,1.5512054197,6,2.7526836814,1.0253283515,no,no,no,no,no,no
100132406,NBPF10,-2.0689291664,-0.8813330633,0.3737046362,-0.4094925481,0.2707025815,0.0065537768,1.078261863,1.0025574143,0.627974506,4,2.5570057095,1.6847600949,no,no,no,no,no,no
100132618,LOC100132618,2.0466581307,0.4005088664,0.658305761,-0.6044410034,0.3294100289,-0.1046914859,-0.6101817875,-1.3052308083,-0.810337702,2,2.6722895,4.7110384725,no,no,no,no,no,no
100132707,LOC100132707,2.4659369579,0.4573621599,0.1132423983,-0.4569705778,-0.2775257965,-0.6749493592,-0.4542231084,-0.7619610249,-0.4109116495,1,2.7875382106,5.0408340431,no,no,no,no,no,no
100132724,LOC100132724,2.4335384589,-0.0012391852,0.3236503216,-0.2740231808,-0.5595977384,0.1855465698,-0.57219831,-0.6196647376,-0.9160121983,1,2.7232714285,5.0098615092,no,no,no,no,no,no
100132831,LOC100132831,2.5855865911,0.2184360594,-0.6484779597,-0.2659323321,-0.5304943652,-0.3812683041,-0.350460989,-0.192527087,-0.4348616135,1,2.7651543378,5.3101120352,no,no,no,no,no,no
100132891,LOC100132891,-0.0327892671,-0.5550980501,-1.0083959353,0.6604867949,-0.8853179605,-0.735516821,-0.3503337256,0.9219956092,1.9849693555,6,2.1440069508,0.5951342347,no,no,no,no,no,no
100132911,DPH3P1,2.331744681,0.5154065344,-0.6725094298,-0.0998287215,0.1625439591,-0.1525997267,-0.2213762666,-0.9198786056,-0.9435024244,1,2.5871421285,4.9827296226,no,no,no,no,no,no
100132916,FAM159B,2.1708635517,0.9952040976,0.3780124062,-0.4671341858,-0.4560856232,-0.6968525575,-0.7097456152,-0.5822321941,-0.6320298796,2,2.7241121073,4.8567176962,no,no,no,no,no,no
100133091,LOC100133091,-1.8355899225,-0.6952113121,-0.4150606211,0.0118519066,0.6963167454,-0.0326050246,0.6119500651,1.7617545838,-0.1034064205,4,2.3906847286,1.6246601276,no,no,no,no,no,no
100133161,LOC100133161,2.3891125953,0.0131886663,-0.6550413191,-0.2190651757,0.6953880424,-0.5904717714,-0.3470828176,-0.7758225598,-0.5102056605,1,2.5052281097,5.1620493366,no,no,no,no,no,no
100133315,LOC100133315,1.7655426602,1.1280385897,-0.5268262233,0.6644313803,0.0458326698,-0.4167525931,-0.6833885239,-1.3722010547,-0.604676905,2,2.3988918856,4.6738589423,no,no,no,no,no,no
100133669,LOC100133669,-0.6709722738,0.5612257928,-0.7577006647,0.1984672225,-1.1202020757,-0.6499244945,-0.5527271967,1.2104120523,1.781421638,6,1.6257953956,0.9365741125,no,no,no,no,no,no
100133941,CD24,2.5915094814,0.0028778371,-0.3840572227,-0.5552484328,-0.6735962782,-0.40993601,-0.3690541982,0.0565290346,-0.2590242112,1,2.7969064331,5.3994037322,no,no,no,no,no,no
100137047,JMJD7,-1.6207317649,1.3116047643,0.5277640266,0.357624154,1.4725762714,-0.4742741123,-0.5576253336,-0.6203781401,-0.3965598654,3,2.4151269555,2.9951379809,no,no,no,no,no,no
10014,HDAC5,-2.0889902146,1.4423189727,0.1295039215,0.6075131718,-0.4945576307,0.6621903378,0.3056621492,-0.6243362497,0.060695542,3,2.3684612245,2.6397535717,no,no,no,no,no,no
100144748,KLLN,-1.8097805491,-0.896020123,-0.7078515791,1.1098309315,1.1504775666,0.4322899304,0.8060878188,0.0697273146,-0.1547613107,4,2.195622545,1.9395893976,no,no,no,no,no,no
100169750,PRINS,0.7518725159,1.0012179098,1.6672459772,0.0455412885,-0.6875821756,0.1912289278,-1.3235932951,-0.9546576869,-0.6912734615,2,2.3810015565,4.1710140586,no,no,no,no,no,no
100169890,PEG3-AS1,2.6232182259,-0.4710209532,-0.4710209532,-0.2479204259,-0.0369073409,-0.0465166269,-0.4710209532,-0.4710209532,-0.4077900192,1,2.7230031774,5.3369773651,no,no,no,no,no,no
100170841,C17orf96,-0.6706960328,2.5931317612,0.1772257616,-0.4116382384,-0.5210944469,-0.2819656823,-0.2315780078,-0.2681648092,-0.3852203053,3,1.7097899191,3.4743656669,no,no,no,no,no,no
10018,BCL2L11,-2.0081497062,0.9528819405,0.2639543741,-0.5790892982,-0.2255003661,0.1755756735,1.5720794144,0.1359130072,-0.2876650393,3,2.1210697241,2.3514928986,no,no,no,no,no,no
100188947,LOC100188947,-0.6134823425,-0.5706016457,0.0809170663,-0.4318050116,-0.7021867779,-0.7021867779,0.1772651023,2.4470961365,0.3149842505,6,1.7849654435,0.9352900827,no,no,no,no,no,no
100188953,LINC00092,-1.4222200261,-0.9776032045,-0.9507212981,0.1337550458,0.8895328579,0.2009969164,0.4993527374,-0.1072489649,1.734155936,4,2.3572147028,1.3765126701,no,no,no,no,no,no
10019,SH2B3,2.6586863677,-0.2435097586,-0.1959338467,-0.3691539546,-0.4394396765,-0.3146356249,-0.3111195898,-0.3766728283,-0.4082210882,1,2.8142448999,5.299601661,no,no,no,no,no,no
100190938,LOC100190938,2.3377918958,-0.768298785,-0.4011529894,-0.2856684614,-0.1775415514,-0.7670620959,-0.8199819224,0.3390890216,0.542824888,1,2.6742308289,5.6954677884,no,no,no,no,no,no
100190949,C5orf52,-0.8401056823,-0.8628804632,-0.8628804632,2.2464229718,0.3292657202,-0.007752238,-0.0782420363,0.6042936359,-0.5281214449,4,1.1344888204,1.7767412269,no,no,no,no,no,no
100190986,LOC100190986,1.8546952473,1.2042911412,0.6658456083,-0.4748483296,-0.3474608809,-0.5035938057,-0.9568766523,-0.9568766523,-0.485175676,2,2.6645774261,4.6725188941,no,no,no,no,no,no
100191040,C2CD4D,2.5535867297,-0.5500546122,-0.702913663,-0.3771596419,0.0760003656,-0.0960618101,-0.1878737221,-0.6998219187,-0.0157017274,1,2.6495966561,5.447985777,no,no,no,no,no,no
100192204,LOC100192204,1.9395941048,0.13784474,1.3640561543,-0.4534753859,-0.1984385197,-0.5507926772,-0.5272118792,-1.0391383602,-0.6724381769,2,2.5845171068,4.7157938587,no,no,no,no,no,no
100192378,LOC100192378,-1.9293852564,-0.279135551,0.6404362881,1.6744391783,0.4366540146,0.5795076263,-0.2549775942,-0.5281875224,-0.3393511833,3,2.3141856293,2.5940553641,no,no,no,no,no,no
100192379,PP12613,-0.8769052084,-1.2421441245,-1.1221216349,-0.4269036205,0.0456233953,0.1176996926,0.8704027114,1.357666379,1.27668241,5,2.793046448,0.9870881018,no,no,no,no,no,no
100192386,FLJ16779,-1.0733579421,-0.8846797845,-0.9527634526,-0.6805424685,-0.0371700479,0.0757418352,1.7362404107,0.8014815886,1.015049861,5,2.4711987505,1.1385320062,no,no,no,no,no,no
1002,CDH4,-0.5069800413,-0.7809343938,-0.2631772778,0.6390919926,1.6676035144,1.2409603544,0.150515277,-1.1322674519,-1.0148119737,3,1.1328498729,2.9707125802,no,no,no,no,no,no
10021,HCN4,2.6623341973,-0.3806109937,-0.3448950748,-0.2949982354,-0.3738717234,-0.4275872074,-0.3237931578,-0.2469726898,-0.2696051151,1,2.8136987803,5.3871593346,no,no,no,no,no,no
10023,FRAT1,-1.0424172071,1.0845662757,-0.0325498059,-0.5599997865,-1.1270086428,-0.9252009586,0.048312994,1.4030984596,1.1511986716,6,1.2487033304,1.3723442409,no,no,no,no,no,no
10024,TROAP,1.1605789425,0.8046233007,1.6883729978,0.1021237587,-0.4840436376,-0.6879236008,-0.4980867222,-1.1265485583,-0.959096481,2,2.5849751353,4.3054495852,no,no,no,no,no,no
100268168,LOC100268168,-1.3558966485,-0.5272447722,-1.1737857709,0.4295696831,1.5304153946,-0.3294192656,0.5040962265,-0.3106077412,1.2328728942,4,1.9194276949,1.574415687,no,no,no,no,no,no
100271715,ARHGEF33,-1.5930512326,-0.7855396431,-1.2799996655,1.2964634623,0.911772279,0.6532810812,0.3232090804,0.3967067998,0.0771578386,4,2.0976754069,1.7224418143,no,no,no,no,no,no
100271831,LOC100271831,-1.9321805151,-0.1453536775,-0.7470142373,0.5517491411,0.3583817159,1.3261237332,0.6977545275,-0.7629674398,0.6535067521,4,2.2047105699,2.0136485173,no,no,no,no,no,no
100271836,LOC100271836,0.7159980956,1.1353568225,1.5561692002,0.1256631263,0.1219159014,-0.9954176472,-1.2492828388,-0.3891217596,-1.0212809003,2,2.4065030276,4.1504250145,no,no,no,no,no,no
100286844,LOC100286844,-2.1251210874,-0.0651868223,-0.9579251971,0.3756697223,-0.1242778312,0.2459494593,0.8497097382,0.9204848834,0.8806971347,4,2.6798022598,1.6287417462,no,no,no,no,no,no
100286979,LOC100286979,2.5001701132,0.1917550771,0.3151747546,-0.4363773068,-0.4913891349,-0.4526447583,-0.489568811,-0.7807745561,-0.3563453779,1,2.7929569089,5.0724524048,no,no,no,no,no,no
100287042,LOC100287042,2.2661661525,0.298553301,-0.2380084606,-0.2952672534,0.7535533006,-0.9573668703,-0.7357485395,-0.6155955194,-0.4762861109,1,2.5124125343,5.0364019441,no,no,no,no,no,no
100287216,LOC100287216,-1.5963048561,-1.1333371641,0.1673478058,0.8186427668,-0.0693865071,-0.4152299667,-0.2599249288,1.4979006802,0.99029217,5,2.2709827397,1.4529452487,no,no,no,no,no,no
100287225,LOC100287225,-0.657295898,-0.6192176555,-0.4003387584,-0.4704241255,0.5589456269,-0.8789898808,-0.7269292416,1.3875113283,1.8067386046,6,2.0198263139,0.9297934747,no,no,no,no,no,no
100287227,TIPARP-AS1,-1.1463628631,-0.8218654136,-1.5743175167,-0.003522803,0.4207438483,0.1185092458,0.7122495244,1.4643126789,0.830253299,5,2.6282536085,1.1395696628,no,no,no,no,no,no
100287314,LOC100287314,2.6595964021,-0.3845488932,-0.4539876381,-0.3043738392,-0.2940174688,-0.3839746015,-0.2640162646,-0.2124845402,-0.3621931566,1,2.7985910176,5.3948044135,no,no,no,no,no,no
100287428,PNMA6C,-1.2208036344,-1.2553638567,-1.096964714,0.5915252459,-0.2191740734,0.1555136601,1.3943787331,0.8005857261,0.8503029133,5,2.5404482087,1.2150269342,no,no,no,no,no,no
100287616,LOC100287616,-0.5162191506,-0.5712673998,-0.5563308992,-0.3587316256,-0.4389407116,-0.2626294017,-0.0220794954,2.5859584121,0.1402402719,6,1.9505781989,0.8760961826,no,no,no,no,no,no
100287718,LOC100287718,-0.915729879,-0.9147276591,-0.8243819776,0.0719181453,-0.2906232758,-0.4037932957,0.0234811902,1.8483782271,1.4054785246,6,2.6008767733,0.9889916473,no,no,no,no,no,no
100287722,LOC100287722,2.2668821262,0.6063785677,-0.6259996029,-0.3332309932,0.3002820812,0.0888888368,-0.9200125192,-0.903175513,-0.4800129837,1,2.5346845053,5.0092424084,no,no,no,no,no,no
100287846,LOC100287846,-1.9674475769,1.1859766993,1.4576760851,0.1515381062,0.3933893968,-0.253990245,-0.2940612301,-0.1906494078,-0.4824318276,3,2.629424771,2.9132636496,no,no,no,no,no,no
100287898,TTC34,-0.7109239154,-0.6395584818,-0.5371959057,-0.2085800822,-0.0275016331,-0.5852412915,-0.7012625054,1.4776625822,1.9326012329,6,2.2452861927,0.9174620026,no,no,no,no,no,no
100287902,LGALS8-AS1,0.3210487197,-0.4812210151,-0.5112375063,0.3531874819,2.4066191321,-0.1528480716,-0.8185334599,-0.2667782324,-0.8502370485,3,0.5965135883,4.0361365159,no,no,no,no,no,no
100287932,TIMM23,2.5871650058,-0.0861352673,0.0230749477,-0.099661309,-0.6504961357,-0.3413344806,-0.4083409073,-0.3422389629,-0.6820328908,1,2.7888261202,5.1794844551,no,no,no,no,no,no
100288123,LOC100288123,2.3262318473,-0.2803412366,-0.9257803442,-0.0393947132,0.2640013959,-0.5701776369,-0.37689219,0.5207333789,-0.9183805012,1,2.423462604,5.4359986809,no,no,no,no,no,no
100288181,LOC100288181,2.6502422681,-0.320727372,-0.2501705868,-0.1064296203,-0.4040282696,-0.2736097319,-0.3998968045,-0.4308652994,-0.4645145836,1,2.7915421217,5.2830703603,no,no,no,no,no,no
100288346,LOC100288346,-1.6960135181,-0.8363058602,-0.3702520331,-0.0101123959,0.2410478447,-0.2561175548,0.5099698554,0.5087727736,1.9090108885,5,2.5854884625,1.3942508902,no,no,no,no,no,no
100288413,LOC100288413,2.3666942923,-1.0126469783,-0.1192199267,0.2332746763,0.3653046461,0.0195027259,-0.4853284314,-0.6747536353,-0.6928273689,1,2.3890246602,5.2339136542,no,no,no,no,no,no
100288432,LOC100288432,-1.4316667328,1.6544173056,0.4474714255,-0.3078005747,-0.3720446738,-1.2474151656,0.0300399223,0.1286616493,1.0983368442,3,1.3201749763,2.4534799413,no,no,no,no,no,no
100288524,LOC100288524,2.1074297197,0.2100959838,0.1689359693,0.0063402484,-0.4383925426,-0.7500163349,0.2935174469,-1.6261481218,0.0282376312,1,2.3760760494,4.9926216216,no,no,no,no,no,no
100288637,LOC100288637,1.2931488846,1.0827039166,1.3879656053,0.1962562094,-0.6077122672,-0.8942092094,-0.8747605577,-0.7539021567,-0.829490425,2,2.5482817673,4.4043739794,no,no,no,no,no,no
100288730,PAN3-AS1,-1.1820632954,-0.2339678032,-1.2276548402,-0.2530712176,1.4740028154,-0.577678886,0.4474562506,1.5059817881,0.0469951883,5,1.8536103895,1.4205266709,no,no,no,no,no,no
100288748,LOC100288748,2.6647414616,-0.271286018,-0.3549982417,-0.3549982417,-0.2634659935,-0.3549982417,-0.3549982417,-0.3549982417,-0.3549982417,1,2.8084851636,5.3322161499,no,no,no,no,no,no
100288778,LOC100288778,-1.6126349636,-0.8017908855,-0.7089251348,1.3851530616,0.7607160219,1.0716751065,0.5955130944,-0.256376137,-0.4333301634,4,1.9375629794,2.0928245552,no,no,no,no,no,no
100288846,LOC100288846,-1.1911176094,-1.1428949729,-1.1533717918,0.1660241376,0.6643991338,-0.0953325945,0.4786200542,1.7081562728,0.5655173701,5,2.5316280952,1.1894154746,no,no,no,no,no,no
100289178,LOC100289178,-2.3645661128,0.518848682,0.6958697243,0.8356041356,0.6033749886,-0.3375978916,0.5715863349,-0.173292289,-0.349827572,3,2.6915719207,2.5562429229,no,no,no,no,no,no
100289341,LOC100289341,-0.8000431387,-0.9695252122,-0.9405065647,-0.0351161346,-0.1655614112,-0.3082998784,0.1488942132,2.1167154422,0.9534426843,6,2.5590076484,0.9560910424,no,no,no,no,no,no
100289410,MCF2L-AS1,0.3682034512,-1.3820397153,-0.7814708697,-0.4487608406,-0.6196007036,-0.0046862902,0.5013468277,0.2600134022,2.1069947383,6,2.5177622564,0.4743276221,no,no,no,no,no,no
100289495,LOC100289495,-1.6709094673,-0.9031979368,-0.9766862954,0.6735303137,0.0841033399,0.2342075001,1.2719477696,1.1317479898,0.1552567865,4,2.4765957054,1.4947178648,no,no,no,no,no,no
100289509,LOC100289509,-1.1622331835,1.4363698613,0.1649994136,0.104167109,0.1819402137,-1.352485925,-0.7185261955,-0.1220474168,1.4678161232,3,1.049501051,2.4571803257,no,no,no,no,no,no
100293516,LOC100293516,2.5036702174,0.4889490878,-0.1004739587,-0.346002469,-0.4638515298,-0.6398375457,-0.599202564,-0.5303020712,-0.3129491669,1,2.7869281091,5.123084471,no,no,no,no,no,no
100294362,LOC100294362,-1.0783494974,-1.2494995322,-0.9593164123,0.1287631616,0.4058335777,-0.2455851125,0.1405835849,1.5043326328,1.3532375974,6,2.6766134303,1.0824394723,no,no,no,no,no,no
1003,CDH5,2.634273042,-0.0032910058,-0.1577864866,-0.3006234455,-0.4268945327,-0.4463231277,-0.4376859253,-0.4540195446,-0.4076489737,1,2.8263600426,5.2262363046,no,no,no,no,no,no
100302145,MIR1247,-1.0582276864,0.1965575875,-1.0582276864,0.4681793628,-0.7359231888,-1.0582276864,0.6387973627,1.1720471041,1.435024831,6,2.0454620474,1.142655427,no,no,no,no,no,no
100302153,MIR1298,-0.3412032834,-0.3752382447,-0.4540565799,-0.4540565799,-0.4540565799,-0.4540565799,-0.1585532396,0.0666202254,2.6246008618,6,1.8904518941,0.7563628053,no,no,no,no,no,no
100302182,MIR1279,0.1915115073,2.4200669926,0.1398645873,0.2528741729,-0.4588663532,-0.3986617336,-0.7540194473,-0.45643377,-0.936335956,2,2.1222283252,3.9492753826,no,no,no,no,no,no
100302185,MIR1204,0.2166917163,-1.2137972505,0.5814902964,-0.6422572344,1.2755171095,1.5522053597,-0.0220584359,-0.5867059527,-1.1610856084,3,0.5792154944,3.7717281687,no,no,no,no,no,no
100302239,MIR548F5,-1.0219762586,-0.7474218385,-0.8072772004,-0.7402036462,-0.6867014113,0.5420501589,0.6137592614,1.4106581529,1.4371127818,6,2.6408940311,1.0347571558,no,no,no,no,no,no
100302240,MIR1304,2.3792889128,0.3242561166,-0.2720452408,-0.5652609503,0.2196370341,-0.8343718565,-0.611824642,0.1885758026,-0.8282551766,1,2.5894991377,5.1700118658,no,no,no,no,no,no
100302267,MIR2054,2.6666666667,-0.3333333333,-0.3333333333,-0.3333333333,-0.3333333333,-0.3333333333,-0.3333333333,-0.3333333333,-0.3333333333,1,2.8100202585,5.3508514286,no,no,no,no,no,no
100302650,LOC100302650,-1.4415175606,-0.5805672344,-1.2587058052,1.2936978019,-0.1758946528,0.170388678,-0.0771862241,1.2788603153,0.790924682,5,2.2918124947,1.3711850396,no,no,no,no,no,no
100302692,FTX,2.3111062139,0.3063388727,0.2077318727,-0.6009191108,-0.1639415749,-0.1027613499,-0.64107633,-0.0079644647,-1.308514129,1,2.6355783828,4.9794293328,no,no,no,no,no,no
100302739,PCNA-AS1,2.2181207392,0.1746667495,0.7279865887,-0.2202741449,0.2001118201,-0.6703638251,-0.7898495073,-0.8982972557,-0.7421011645,2,2.718792091,4.8248705047,no,no,no,no,no,no
100302740,FAS-AS1,0.9138106898,0.4651380492,2.0715591029,-0.3680422549,0.039422387,-0.6124153222,-0.6817539158,-0.8427557178,-0.9849630182,2,2.3799213119,4.2227836824,no,no,no,no,no,no
100303491,ZEB2-AS1,-0.7797603355,2.3412329253,0.5453098029,-0.6141833163,0.0069276594,-0.7007493192,-0.8588628528,-0.0222552304,0.0823406666,3,1.5777206598,3.3929577438,no,no,no,no,no,no
100303728,LOC100303728,2.2204678869,0.5579808286,-0.0097774668,-0.2164631969,-0.0649362199,-0.132621695,-0.3542668047,-1.5308285054,-0.4695548267,1,2.6522341094,4.8548890406,no,no,no,no,no,no
100303755,PET117,1.4191336572,1.4126884881,0.7646843937,0.0693152116,-0.3404652793,-0.4290159317,-0.5469707948,-1.0299322335,-1.3194375112,2,2.7717697802,4.3782202959,no,no,no,no,no,no
100306975,LOC100306975,2.6232852501,-0.0130165925,-0.0968876847,-0.4197053888,-0.4301596678,-0.3727452078,-0.2564275716,-0.5804208238,-0.4539223131,1,2.811217621,5.2052659212,no,no,no,no,no,no
100309464,OTX2OS1,-1.64337525,-1.1171831781,-0.7243982649,0.0969714488,0.5632669311,0.015652599,0.320361089,1.2511347707,1.2375698545,5,2.7383588211,1.3406922612,no,no,no,no,no,no
100313843,MIR711,2.5337164559,-0.2940855516,-0.2214031288,-0.0629012299,0.2424443885,-0.2332502206,-0.5108475848,-0.7978496436,-0.655823485,1,2.6763292046,5.1301098654,no,no,no,no,no,no
100329109,LOC100329109,-2.0545465542,-0.1828037084,0.5245253128,-0.8291573568,-0.0773501614,0.0989986826,0.292709028,1.430177787,0.7974469705,5,2.3552528162,1.7176176826,no,no,no,no,no,no
100329135,LOC100329135,-0.9965650364,-0.9962275627,-0.6461906384,-0.3844118608,0.6267270714,-0.6099699007,-0.0513404628,1.4744360612,1.5835423292,6,2.475562501,1.0598103817,no,no,no,no,no,no
100335030,LOC100335030,1.9633862439,0.9237830899,0.430264324,0.0615238116,-0.6027133233,-0.0955978642,-0.46706701,-0.9302872254,-1.2832920466,2,2.7561665692,4.6480402841,no,no,no,no,no,no
10036,CHAF1A,2.465482064,0.315311424,0.2881545757,-0.2937348159,-0.2597527138,-0.6733870944,-0.6173023519,-0.6303819718,-0.594389116,1,2.8101095376,5.0081207503,no,no,no,no,no,no
100379249,BOK-AS1,2.3596753524,-0.5443965703,-0.737513142,-0.230436493,-0.5634579417,-0.3473056402,-0.3392126614,0.8737461689,-0.4710990727,1,2.6286785084,5.6542480789,no,no,no,no,no,no
100379345,MIR181A2HG,-1.1563632599,-1.2157833157,-0.6756618362,1.1131405633,0.4678301497,1.6390029632,0.5186961982,-0.1502285012,-0.5406329614,4,1.5377030761,1.895018781,no,no,no,no,no,no
100379571,BACE1-AS,-2.3713123577,-0.0398993978,-0.0737431211,-0.0243071014,0.1503606682,0.2599524666,0.3372478403,0.3269814176,1.4347195853,4,2.6616540519,1.8198500439,no,no,no,no,no,no
10038,PARP2,1.5290226867,0.6842708258,0.6146408983,-0.0169991949,0.82376548,-0.3618950105,-0.5679022962,-1.2396046762,-1.4652987129,2,2.6629178494,4.4033472246,no,no,no,no,no,no
100381270,ZBED6,-1.6370891402,-0.0549525402,2.0208958913,-0.9470122415,0.3884953464,-0.1438676479,0.0972405717,-0.1035333123,0.3798230727,3,1.7845077409,2.5682472137,no,no,no,no,no,no
10039,PARP3,-0.7230218109,-1.385717239,-1.4036944685,0.0064845229,0.2884900948,0.2930749114,0.5758394556,0.7692501972,1.5792943365,5,2.7062206157,0.950797979,no,no,no,no,no,no
1004,CDH6,-1.7469145469,-1.1927481256,-0.4693975796,1.0569384707,0.4451880977,0.9806277309,1.0047872176,0.0493264606,-0.1278077255,4,2.1872607778,1.8517143132,no,no,no,no,no,no
10042,HMGXB4,0.1140921802,1.2667226554,1.7737663875,-0.0821016736,0.2383635805,-0.4012978521,-0.6226797539,-1.076557486,-1.2103080381,2,2.6960962599,3.8448051303,no,no,no,no,no,no
